customer_id,age,employment_status,education_level,annual_income,num_previous_loans,avg_payment_delay_days,credit_history_length,num_defaults,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,default_flag
CUST017828,50,Unemployed,Bachelor,104519,3,6,8,0,702,34903,48,Business,Yes,0
CUST017829,52,Self-Employed,High School,65315,11,42,2,1,600,28296,36,Crypto-Backed,No,1
CUST017830,40,Employed,Diploma,67717,1,61,2,0,618,31308,24,Education,No,0
CUST017831,25,Employed,Master,37699,4,9,5,0,658,21410,12,Education,No,0
CUST017832,39,Retired,Master,62562,1,19,4,0,668,26050,12,Home Loan,No,0
CUST017833,40,Employed,Master,33674,2,23,5,0,708,9578,72,Crypto-Backed,No,0
CUST017834,27,Self-Employed,PhD,36771,2,13,2,0,648,16619,60,Education,Yes,0
CUST017835,46,Employed,Bachelor,48106,4,11,11,0,709,25535,36,Home Loan,No,0
CUST017836,45,Unemployed,Diploma,50066,4,7,7,2,584,106192,12,Education,No,0
CUST017837,47,Employed,Bachelor,120109,1,4,1,1,560,27200,24,Car Loan,Yes,1
CUST017838,45,Retired,Diploma,75603,0,8,4,0,666,42526,72,Business,Yes,0
CUST017839,50,Employed,Diploma,51942,2,0,7,0,634,30518,12,Home Loan,No,0
CUST017840,39,Self-Employed,Bachelor,115234,1,2,3,0,607,10404,72,Car Loan,Yes,0
CUST017841,44,Employed,Bachelor,163024,3,2,10,0,716,34234,12,Education,Yes,0
CUST017842,37,Self-Employed,Bachelor,49512,2,1,1,0,588,36153,36,Home Loan,Yes,0
CUST017843,34,Employed,Diploma,59365,8,12,6,0,698,7953,72,Business,Yes,0
CUST017844,58,Employed,Master,26388,1,5,2,1,585,20396,60,Car Loan,No,1
CUST017845,18,Employed,Diploma,53242,1,32,3,1,580,11978,36,Car Loan,No,1
CUST017846,52,Student,Bachelor,34924,3,5,7,0,629,29599,60,Car Loan,Yes,0
CUST017847,34,Unemployed,High School,20000,0,6,5,1,607,71577,48,Education,Yes,1
CUST017848,32,Employed,Bachelor,80403,1,6,10,1,685,23804,24,Education,Yes,0
CUST017849,45,Student,High School,51698,5,11,1,1,571,65038,24,Business,Yes,0
CUST017850,24,Unemployed,Diploma,31743,2,9,7,0,724,95226,60,Car Loan,Yes,0
CUST017851,32,Employed,Master,20000,0,11,9,0,719,14014,48,Car Loan,Yes,0
CUST017852,31,Self-Employed,Master,36155,1,14,4,0,613,96952,24,Car Loan,No,1
CUST017853,39,Employed,Bachelor,34993,5,10,7,0,687,9546,24,Business,Yes,0
CUST017854,32,Employed,Diploma,46385,1,2,11,0,720,32515,48,Crypto-Backed,Yes,0
CUST017855,61,Unemployed,Bachelor,20505,1,0,14,0,751,19733,24,Education,No,1
CUST017856,63,Employed,Diploma,60763,0,31,4,0,609,12087,36,Car Loan,Yes,1
CUST017857,18,Employed,Bachelor,67555,5,2,9,0,657,18178,48,Education,No,0
CUST017858,48,Self-Employed,Diploma,25564,3,6,4,0,641,61892,12,Car Loan,Yes,0
CUST017859,52,Student,Diploma,21007,9,0,8,0,687,31269,72,Car Loan,Yes,0
CUST017860,48,Employed,Bachelor,81408,2,2,2,0,541,41456,36,Business,No,1
CUST017861,34,Employed,High School,45502,0,6,9,1,667,70030,36,Crypto-Backed,Yes,0
CUST017862,39,Self-Employed,Bachelor,67495,2,4,10,1,697,29804,36,Business,No,0
CUST017863,33,Unemployed,High School,51804,1,11,11,0,720,39511,72,Car Loan,Yes,1
CUST017864,36,Retired,Bachelor,46905,0,31,3,1,605,37162,24,Home Loan,Yes,1
CUST017865,27,Employed,Diploma,82242,2,0,6,1,561,36784,36,Crypto-Backed,No,1
CUST017866,40,Self-Employed,Bachelor,74623,9,23,3,0,731,20665,24,Crypto-Backed,No,0
CUST017867,23,Employed,Diploma,59418,15,4,6,0,616,19240,60,Car Loan,No,1
CUST017868,39,Unemployed,Diploma,61490,0,17,9,1,640,6254,36,Business,No,1
CUST017869,27,Employed,High School,39456,2,8,2,0,609,26225,12,Crypto-Backed,No,0
CUST017870,44,Retired,Bachelor,64677,4,8,2,0,594,30215,48,Business,Yes,0
CUST017871,33,Employed,High School,106589,1,8,7,0,713,58529,72,Car Loan,Yes,1
CUST017872,45,Unemployed,Diploma,81794,2,1,4,0,678,10786,48,Crypto-Backed,Yes,0
CUST017873,54,Employed,Diploma,20000,9,0,3,0,616,4971,48,Education,Yes,1
CUST017874,61,Employed,High School,61445,3,5,2,0,656,78700,48,Car Loan,No,0
CUST017875,18,Self-Employed,Diploma,64023,2,2,8,0,746,18980,36,Crypto-Backed,Yes,0
CUST017876,31,Employed,Diploma,86367,0,4,4,0,669,77502,36,Car Loan,Yes,1
CUST017877,38,Employed,Diploma,91037,4,0,3,0,652,27800,36,Car Loan,No,0
CUST017878,47,Employed,Bachelor,62806,1,5,4,0,681,115178,36,Home Loan,No,0
CUST017879,22,Employed,High School,26388,6,1,2,0,613,13717,72,Car Loan,No,0
CUST017880,30,Employed,High School,46331,0,5,7,1,615,23841,24,Business,Yes,1
CUST017881,43,Employed,Bachelor,32963,1,8,10,1,641,31637,36,Crypto-Backed,Yes,0
CUST017882,43,Self-Employed,Bachelor,27366,0,10,11,1,658,14678,72,Crypto-Backed,Yes,1
CUST017883,46,Unemployed,Diploma,98559,6,13,1,0,546,52829,12,Crypto-Backed,No,1
CUST017884,47,Employed,Bachelor,38871,4,3,3,0,614,91164,36,Car Loan,No,0
CUST017885,46,Employed,Bachelor,132544,3,5,6,1,609,16210,48,Car Loan,Yes,1
CUST017886,44,Unemployed,Bachelor,40443,6,3,1,0,587,65875,48,Car Loan,Yes,1
CUST017887,42,Employed,Diploma,34299,6,6,8,0,721,41537,36,Business,No,1
CUST017888,49,Employed,PhD,66231,2,0,7,0,643,9751,72,Crypto-Backed,No,0
CUST017889,18,Employed,Bachelor,47132,1,4,3,0,666,48368,60,Car Loan,No,0
CUST017890,60,Employed,Diploma,56322,3,2,7,1,631,26265,48,Crypto-Backed,Yes,1
CUST017891,18,Employed,Diploma,37436,4,2,3,0,642,14101,48,Crypto-Backed,Yes,0
CUST017892,29,Unemployed,Bachelor,37433,4,8,9,0,753,39629,48,Business,Yes,0
CUST017893,39,Employed,Diploma,38381,5,2,7,0,713,10390,60,Crypto-Backed,No,1
CUST017894,50,Student,High School,29112,1,5,4,0,584,17928,24,Home Loan,Yes,1
CUST017895,18,Retired,High School,79472,1,1,7,2,598,58220,72,Car Loan,No,1
CUST017896,41,Self-Employed,Diploma,54334,1,3,6,1,601,34345,60,Car Loan,Yes,1
CUST017897,51,Employed,Diploma,52930,2,25,2,0,631,31242,60,Business,No,0
CUST017898,53,Employed,Bachelor,68395,2,3,3,0,701,14671,24,Car Loan,Yes,0
CUST017899,33,Employed,Bachelor,58601,3,2,3,0,686,16013,60,Crypto-Backed,Yes,0
CUST017900,38,Employed,Bachelor,152062,1,9,1,0,606,38399,36,Business,No,0
CUST017901,34,Retired,Diploma,60674,0,17,4,0,654,16063,12,Business,Yes,0
CUST017902,37,Employed,Bachelor,20000,0,6,5,0,651,17745,48,Car Loan,Yes,1
CUST017903,29,Self-Employed,Master,38294,2,12,7,1,637,23539,24,Home Loan,Yes,1
CUST017904,31,Self-Employed,High School,30756,2,9,2,0,579,33807,12,Car Loan,No,1
CUST017905,47,Unemployed,Bachelor,61932,0,5,7,0,668,81224,24,Crypto-Backed,Yes,0
CUST017906,43,Employed,Bachelor,39866,2,6,5,0,611,13276,12,Education,No,1
CUST017907,47,Self-Employed,Bachelor,62978,4,7,4,1,560,18589,60,Business,No,0
CUST017908,44,Student,Diploma,34825,4,1,6,0,681,6770,60,Crypto-Backed,Yes,0
CUST017909,50,Employed,Diploma,54016,7,1,5,1,625,63307,36,Crypto-Backed,No,1
CUST017910,52,Employed,Diploma,37666,3,15,5,1,613,28568,48,Business,No,1
CUST017911,21,Employed,Diploma,41369,2,43,6,0,658,12807,36,Business,Yes,0
CUST017912,31,Employed,PhD,54877,1,24,3,1,632,46341,12,Home Loan,Yes,1
CUST017913,39,Employed,Diploma,61429,4,19,11,1,656,63284,36,Business,Yes,1
CUST017914,41,Employed,Master,100139,4,18,6,0,639,17045,60,Crypto-Backed,No,0
CUST017915,33,Employed,Bachelor,86302,0,49,11,1,666,9744,36,Business,No,0
CUST017916,52,Unemployed,Diploma,78559,3,5,10,0,645,51797,72,Business,Yes,1
CUST017917,65,Employed,PhD,60832,0,8,6,0,726,13241,36,Business,Yes,0
CUST017918,44,Retired,Master,38405,3,7,6,1,640,26999,12,Education,Yes,1
CUST017919,43,Employed,Bachelor,66904,4,12,6,2,551,46631,36,Education,Yes,1
CUST017920,52,Self-Employed,Diploma,89054,3,0,6,0,671,16566,60,Home Loan,Yes,0
CUST017921,19,Employed,High School,89082,11,18,5,0,656,34822,36,Education,Yes,0
CUST017922,42,Self-Employed,Bachelor,49418,4,1,7,0,714,28744,24,Education,Yes,0
CUST017923,53,Employed,Diploma,41280,4,6,4,0,619,134970,36,Education,No,0
CUST017924,34,Employed,Bachelor,72838,1,7,6,0,660,30866,24,Car Loan,Yes,1
CUST017925,27,Student,High School,20000,3,29,1,0,605,17955,60,Education,Yes,0
CUST017926,39,Retired,Master,108917,2,8,7,1,603,25679,36,Car Loan,Yes,0
CUST017927,41,Employed,Diploma,90579,8,20,5,0,685,61022,48,Home Loan,No,0
CUST017928,31,Student,Bachelor,42610,4,3,2,0,673,27208,36,Crypto-Backed,Yes,0
CUST017929,67,Employed,High School,41537,2,26,4,1,571,10610,48,Home Loan,Yes,1
CUST017930,36,Employed,Master,138415,9,1,3,0,588,43320,12,Crypto-Backed,Yes,0
CUST017931,28,Unemployed,Diploma,29223,4,6,4,1,568,26088,36,Car Loan,No,1
CUST017932,40,Employed,Master,43002,1,2,3,0,675,86585,24,Education,Yes,0
CUST017933,52,Employed,Diploma,117721,2,1,3,0,586,29237,24,Car Loan,Yes,0
CUST017934,42,Employed,High School,28665,0,7,5,1,593,8881,72,Home Loan,No,1
CUST017935,47,Employed,Bachelor,53148,1,29,2,0,601,62717,48,Car Loan,Yes,1
CUST017936,31,Employed,PhD,43501,3,2,9,0,619,99551,36,Business,Yes,1
CUST017937,59,Employed,Bachelor,137340,4,5,3,0,623,49512,12,Crypto-Backed,No,0
CUST017938,48,Retired,Bachelor,37363,1,12,9,0,707,17637,12,Car Loan,No,0
CUST017939,54,Employed,Diploma,24874,4,4,4,0,639,21535,48,Business,No,1
CUST017940,46,Employed,Diploma,55325,0,3,8,1,723,6177,36,Home Loan,No,0
CUST017941,51,Unemployed,Diploma,37365,3,0,14,0,820,51862,60,Education,No,1
CUST017942,31,Employed,High School,66079,0,7,5,1,611,87760,12,Car Loan,Yes,1
CUST017943,36,Employed,Diploma,60893,1,25,2,0,654,20550,36,Home Loan,No,0
CUST017944,58,Student,Bachelor,27313,1,4,21,0,796,31351,36,Home Loan,Yes,1
CUST017945,60,Retired,High School,122999,9,24,3,1,596,12725,12,Home Loan,No,1
CUST017946,28,Employed,Bachelor,36122,2,1,2,1,519,29947,60,Crypto-Backed,No,1
CUST017947,44,Retired,High School,38103,3,4,5,0,645,90391,24,Business,Yes,1
CUST017948,36,Retired,Diploma,65437,1,5,8,0,657,36723,60,Business,Yes,0
CUST017949,33,Self-Employed,Bachelor,110907,4,8,2,0,604,40336,36,Education,Yes,0
CUST017950,45,Employed,Master,25770,2,27,3,0,599,14492,60,Business,No,0
CUST017951,55,Employed,Bachelor,38903,1,0,3,0,688,25776,24,Education,Yes,0
CUST017952,47,Employed,Diploma,79100,6,2,7,1,559,22918,72,Business,No,1
CUST017953,38,Self-Employed,Diploma,36814,5,5,18,0,826,41519,60,Business,Yes,1
CUST017954,48,Retired,Diploma,53032,4,4,2,1,559,84368,24,Car Loan,No,0
CUST017955,37,Self-Employed,High School,39860,1,17,9,1,661,35201,36,Crypto-Backed,No,0
CUST017956,46,Employed,High School,62780,2,3,4,0,579,26753,24,Home Loan,No,0
CUST017957,58,Employed,Bachelor,26266,1,9,3,0,605,14216,36,Car Loan,Yes,1
CUST017958,18,Employed,Diploma,57428,3,24,4,0,716,18379,36,Crypto-Backed,Yes,0
CUST017959,51,Self-Employed,High School,62491,7,7,1,2,557,27364,12,Crypto-Backed,Yes,1
CUST017960,23,Employed,Diploma,68907,0,1,4,1,565,10397,60,Car Loan,No,1
CUST017961,56,Self-Employed,Bachelor,37716,6,5,2,0,609,18763,48,Car Loan,Yes,0
CUST017962,34,Unemployed,Diploma,101107,1,14,7,2,638,122210,48,Business,Yes,0
CUST017963,27,Employed,Diploma,20000,0,21,3,0,584,14228,60,Car Loan,No,0
CUST017964,50,Employed,Bachelor,35185,0,2,8,0,666,43736,36,Business,Yes,0
CUST017965,46,Employed,Bachelor,166372,4,3,4,0,654,15591,72,Education,Yes,0
CUST017966,30,Student,Diploma,49734,3,1,5,0,587,16306,36,Car Loan,No,1
CUST017967,26,Employed,Bachelor,86027,3,10,3,0,648,38523,36,Business,No,0
CUST017968,39,Employed,Bachelor,53895,5,8,4,1,606,26197,60,Car Loan,No,0
CUST017969,27,Self-Employed,Bachelor,116907,5,27,4,0,676,20293,48,Business,No,0
CUST017970,29,Employed,High School,44529,2,4,8,2,549,39475,48,Education,No,0
CUST017971,43,Employed,Diploma,54823,1,3,10,0,675,16739,48,Education,No,0
CUST017972,30,Self-Employed,Bachelor,75906,3,2,6,0,647,12357,48,Car Loan,No,1
CUST017973,47,Self-Employed,High School,105497,2,7,2,0,680,54450,60,Car Loan,Yes,0
CUST017974,59,Employed,High School,20000,4,16,14,0,688,75277,36,Business,Yes,0
CUST017975,40,Employed,Bachelor,63522,7,17,5,0,566,79926,36,Crypto-Backed,Yes,1
CUST017976,43,Self-Employed,Diploma,32003,2,23,10,0,708,109359,60,Education,Yes,0
CUST017977,66,Self-Employed,Diploma,47689,8,12,3,0,587,14828,48,Business,Yes,0
CUST017978,27,Employed,Bachelor,37500,8,1,10,0,766,26515,72,Home Loan,No,0
CUST017979,56,Self-Employed,Bachelor,20000,9,9,8,0,674,62751,48,Home Loan,No,0
CUST017980,54,Student,Bachelor,83191,0,1,1,0,606,22219,72,Home Loan,Yes,1
CUST017981,52,Employed,Master,25436,4,0,5,0,614,17170,48,Car Loan,No,1
CUST017982,57,Employed,High School,47349,1,20,5,1,634,22406,24,Home Loan,Yes,0
CUST017983,45,Self-Employed,Bachelor,46462,2,4,5,0,620,38352,48,Car Loan,Yes,0
CUST017984,35,Employed,Bachelor,32936,1,1,7,0,692,28355,60,Home Loan,No,1
CUST017985,55,Unemployed,Master,67467,1,3,4,0,639,9932,36,Crypto-Backed,Yes,0
CUST017986,55,Retired,Diploma,40834,1,2,14,0,680,58419,60,Car Loan,Yes,0
CUST017987,55,Retired,Bachelor,34279,2,8,1,0,567,35131,36,Car Loan,No,1
CUST017988,42,Employed,Master,23678,4,11,8,0,653,23796,36,Education,Yes,0
CUST017989,33,Unemployed,Master,30867,4,5,2,1,573,112425,12,Business,Yes,0
CUST017990,44,Employed,Diploma,60554,1,0,15,0,702,58523,36,Home Loan,Yes,0
CUST017991,53,Employed,Master,20000,1,22,7,0,769,20394,36,Education,No,1
CUST017992,54,Employed,Bachelor,113436,7,0,6,1,571,21835,24,Crypto-Backed,Yes,1
CUST017993,36,Retired,Diploma,45432,1,2,3,0,601,31213,48,Home Loan,Yes,1
CUST017994,45,Employed,PhD,31766,2,1,6,0,658,82876,12,Car Loan,Yes,0
CUST017995,26,Retired,High School,66010,2,5,2,0,565,49297,48,Car Loan,Yes,0
CUST017996,53,Employed,Diploma,39774,1,1,4,1,567,19191,36,Business,Yes,1
CUST017997,32,Unemployed,Diploma,76498,3,0,18,0,734,32691,12,Business,No,0
CUST017998,51,Employed,Master,28817,4,0,6,2,552,69132,36,Business,Yes,1
CUST017999,28,Employed,High School,29881,2,11,2,0,597,13051,24,Education,Yes,1
CUST018000,54,Student,Bachelor,66032,6,14,1,0,594,39298,36,Car Loan,Yes,0
CUST018001,45,Employed,Bachelor,89239,4,12,9,0,655,13780,48,Car Loan,Yes,0
CUST018002,32,Employed,High School,54053,2,8,4,1,589,9603,24,Crypto-Backed,Yes,1
CUST018003,50,Retired,High School,55015,1,1,7,0,706,7766,24,Business,Yes,0
CUST018004,34,Retired,High School,32303,6,3,9,0,692,15488,36,Business,No,0
CUST018005,50,Employed,High School,37881,3,17,2,0,614,16173,60,Car Loan,Yes,0
CUST018006,38,Self-Employed,Master,35291,2,6,9,1,690,7404,36,Car Loan,No,0
CUST018007,21,Self-Employed,Master,93684,3,5,1,1,558,22022,36,Education,No,1
CUST018008,30,Employed,Master,98258,2,15,5,2,540,19816,72,Business,Yes,1
CUST018009,36,Employed,Diploma,63589,4,2,2,1,575,11492,48,Business,Yes,1
CUST018010,58,Employed,Bachelor,133977,0,2,6,0,716,13533,60,Business,No,0
CUST018011,52,Employed,Master,66776,6,13,7,0,617,10730,48,Car Loan,Yes,1
CUST018012,61,Employed,Master,88548,2,6,5,0,664,15931,36,Education,Yes,0
CUST018013,61,Employed,High School,43938,1,5,5,0,617,103794,24,Business,No,1
CUST018014,35,Employed,Diploma,45310,1,0,11,0,775,13220,36,Crypto-Backed,Yes,0
CUST018015,39,Employed,Master,45332,4,10,6,1,565,147074,60,Business,No,1
CUST018016,37,Employed,Bachelor,30692,1,3,1,0,592,19724,36,Business,Yes,0
CUST018017,33,Employed,Master,39323,2,1,5,0,650,18303,36,Business,No,0
CUST018018,19,Unemployed,Bachelor,57787,2,7,2,0,728,49464,48,Car Loan,No,1
CUST018019,41,Retired,Diploma,36334,2,0,3,0,626,19050,36,Car Loan,No,0
CUST018020,26,Employed,Bachelor,64742,0,14,14,0,737,10868,24,Business,Yes,0
CUST018021,41,Employed,Bachelor,33849,4,8,6,2,540,90434,60,Crypto-Backed,No,1
CUST018022,67,Self-Employed,Diploma,33078,4,17,9,0,763,17822,36,Business,No,0
CUST018023,35,Retired,Diploma,49333,2,9,3,0,679,22530,36,Home Loan,Yes,0
CUST018024,44,Employed,High School,20000,7,11,2,0,594,24759,60,Car Loan,No,0
CUST018025,52,Employed,Bachelor,84085,3,23,8,1,611,55839,60,Crypto-Backed,Yes,1
CUST018026,45,Employed,Bachelor,69778,0,3,3,0,648,85703,48,Home Loan,Yes,1
CUST018027,45,Self-Employed,Bachelor,73721,1,0,4,0,656,13311,60,Car Loan,Yes,0
CUST018028,37,Student,High School,71106,0,2,5,1,584,38616,60,Business,No,1
CUST018029,39,Unemployed,Master,46288,0,44,7,0,671,16534,48,Business,Yes,0
CUST018030,30,Employed,Bachelor,55382,5,10,3,0,652,36892,24,Car Loan,Yes,1
CUST018031,52,Self-Employed,High School,59568,0,0,7,0,719,20691,12,Education,Yes,0
CUST018032,21,Employed,High School,23728,1,7,1,0,606,44128,24,Education,No,0
CUST018033,53,Self-Employed,Bachelor,54221,7,1,4,1,620,10833,12,Crypto-Backed,No,1
CUST018034,25,Employed,Diploma,40597,4,13,2,0,650,41527,36,Home Loan,Yes,0
CUST018035,53,Employed,Diploma,123431,0,8,3,1,545,55761,36,Crypto-Backed,No,1
CUST018036,37,Employed,Master,44540,1,2,1,0,653,18348,60,Business,No,0
CUST018037,27,Self-Employed,Diploma,46033,2,23,5,0,709,39958,24,Business,Yes,0
CUST018038,48,Unemployed,Bachelor,26628,0,0,3,1,616,60087,24,Crypto-Backed,No,1
CUST018039,53,Self-Employed,Bachelor,40312,9,0,2,0,646,21303,36,Education,Yes,1
CUST018040,36,Employed,Diploma,20000,4,19,5,0,645,44915,60,Business,No,0
CUST018041,50,Employed,Diploma,124191,2,7,3,2,578,54644,36,Education,Yes,1
CUST018042,18,Employed,Master,65632,5,10,5,0,634,26756,36,Home Loan,Yes,0
CUST018043,26,Employed,Diploma,40802,9,6,3,1,595,42019,48,Crypto-Backed,No,1
CUST018044,57,Employed,Bachelor,63074,5,3,4,1,555,57207,36,Car Loan,No,1
CUST018045,39,Employed,Master,30323,3,2,11,0,651,13943,48,Business,No,0
CUST018046,19,Self-Employed,High School,44766,3,4,1,0,607,62801,36,Car Loan,Yes,1
CUST018047,33,Self-Employed,Bachelor,28164,3,29,5,0,657,13314,72,Education,No,0
CUST018048,30,Employed,Bachelor,22802,4,3,8,0,697,16163,48,Car Loan,No,0
CUST018049,40,Employed,Diploma,71837,1,1,3,0,556,37771,24,Crypto-Backed,Yes,0
CUST018050,37,Employed,Bachelor,46511,3,2,2,1,658,26125,72,Car Loan,No,1
CUST018051,44,Employed,High School,20649,7,0,7,2,683,11504,72,Car Loan,No,0
CUST018052,41,Retired,Diploma,32406,2,0,7,0,714,88871,12,Business,No,0
CUST018053,58,Self-Employed,Bachelor,94150,10,2,3,1,609,33164,60,Education,No,1
CUST018054,47,Employed,Bachelor,34139,4,0,1,1,578,29848,60,Car Loan,No,1
CUST018055,47,Retired,High School,66903,0,40,4,0,655,55352,60,Car Loan,No,0
CUST018056,55,Self-Employed,PhD,33925,5,4,4,0,666,23908,36,Business,Yes,0
CUST018057,37,Employed,Master,55372,7,39,3,0,677,38387,60,Education,No,0
CUST018058,26,Self-Employed,Diploma,63719,2,11,6,0,710,6902,60,Business,No,0
CUST018059,56,Employed,Master,35220,4,7,1,0,609,16208,36,Crypto-Backed,Yes,0
CUST018060,43,Employed,Diploma,45848,4,8,3,0,636,30607,24,Car Loan,Yes,0
CUST018061,43,Self-Employed,Bachelor,57186,0,18,4,0,692,6970,36,Car Loan,Yes,0
CUST018062,34,Retired,Bachelor,36905,0,41,4,0,598,38448,36,Education,No,1
CUST018063,34,Employed,Diploma,44149,3,5,10,0,703,19177,48,Business,No,0
CUST018064,52,Employed,Bachelor,30582,8,2,2,1,532,30905,12,Business,No,1
CUST018065,53,Student,Bachelor,51653,5,1,7,2,625,41738,36,Crypto-Backed,No,1
CUST018066,51,Employed,Bachelor,83957,0,20,5,0,647,19819,12,Crypto-Backed,No,0
CUST018067,51,Retired,Bachelor,27399,0,2,13,0,696,110459,60,Car Loan,Yes,0
CUST018068,48,Employed,Bachelor,34444,4,38,8,0,722,22585,60,Crypto-Backed,Yes,0
CUST018069,43,Employed,Master,20000,0,4,4,0,586,26669,60,Car Loan,No,1
CUST018070,39,Employed,Bachelor,63317,2,5,5,1,639,4572,12,Home Loan,Yes,1
CUST018071,56,Unemployed,Bachelor,22034,3,3,1,1,592,16315,60,Car Loan,Yes,1
CUST018072,37,Employed,Bachelor,63017,4,11,6,1,601,22775,24,Crypto-Backed,No,1
CUST018073,46,Employed,High School,65202,3,0,2,0,620,25424,60,Home Loan,No,0
CUST018074,32,Employed,High School,77261,3,1,6,1,656,11023,60,Car Loan,Yes,0
CUST018075,34,Employed,PhD,58947,2,11,4,0,621,54771,24,Car Loan,No,0
CUST018076,39,Employed,High School,23049,0,13,9,0,689,40566,48,Car Loan,No,1
CUST018077,32,Employed,Diploma,45882,0,24,9,1,632,34222,48,Car Loan,Yes,0
CUST018078,51,Employed,Bachelor,54065,1,11,6,0,696,84456,48,Crypto-Backed,Yes,0
CUST018079,25,Employed,Master,63983,0,6,11,0,725,52926,12,Car Loan,No,0
CUST018080,43,Self-Employed,Master,65208,0,10,12,0,710,6329,24,Business,No,0
CUST018081,43,Employed,Master,39590,0,62,10,0,662,37661,36,Car Loan,No,1
CUST018082,20,Employed,PhD,46433,2,13,5,0,675,32290,48,Business,No,0
CUST018083,36,Employed,High School,46661,6,2,6,1,675,21723,36,Car Loan,Yes,0
CUST018084,45,Employed,Diploma,26027,2,7,7,0,598,17663,36,Business,No,0
CUST018085,47,Retired,Master,30231,13,7,11,0,663,48319,60,Education,No,1
CUST018086,39,Retired,Bachelor,47285,0,34,3,0,619,20552,48,Business,No,1
CUST018087,50,Employed,Master,32239,2,41,4,1,563,9222,12,Business,No,1
CUST018088,40,Self-Employed,High School,23591,1,1,5,1,558,16483,48,Crypto-Backed,Yes,0
CUST018089,42,Self-Employed,Bachelor,22935,1,2,2,0,622,17168,36,Business,Yes,0
CUST018090,45,Retired,Master,69391,7,1,2,0,599,21462,36,Business,No,0
CUST018091,53,Retired,Diploma,58532,0,0,4,1,608,58403,48,Education,No,1
CUST018092,33,Employed,Master,52788,6,22,10,0,671,23223,12,Home Loan,Yes,0
CUST018093,36,Student,High School,41624,2,33,3,0,682,21067,36,Home Loan,No,0
CUST018094,33,Student,High School,36645,2,7,11,1,673,19318,12,Education,Yes,0
CUST018095,38,Employed,Bachelor,20000,0,0,4,1,613,26508,12,Business,Yes,1
CUST018096,59,Employed,High School,65966,1,5,5,0,717,19299,48,Car Loan,No,0
CUST018097,48,Self-Employed,Diploma,39995,4,6,3,1,517,22161,72,Car Loan,No,1
CUST018098,28,Employed,Diploma,66887,6,1,10,0,733,40158,24,Business,No,0
CUST018099,34,Self-Employed,Bachelor,30671,2,24,5,0,636,33063,36,Education,No,0
CUST018100,46,Employed,Diploma,111722,7,5,7,1,623,20195,72,Business,Yes,1
CUST018101,31,Employed,Master,53837,2,18,5,0,650,22699,24,Car Loan,No,0
CUST018102,33,Retired,Master,46144,3,6,11,2,621,28152,24,Car Loan,Yes,1
CUST018103,58,Student,Bachelor,29445,0,7,12,0,749,6183,24,Home Loan,Yes,0
CUST018104,34,Employed,Bachelor,53243,1,2,14,1,741,25887,24,Business,No,0
CUST018105,53,Unemployed,Diploma,66720,1,9,6,0,596,22412,72,Education,No,0
CUST018106,57,Employed,Bachelor,20000,3,2,6,0,681,23909,36,Home Loan,No,0
CUST018107,33,Self-Employed,High School,45824,2,1,8,0,712,32385,12,Business,No,0
CUST018108,31,Employed,Bachelor,46196,10,16,4,0,637,13865,36,Home Loan,Yes,0
CUST018109,38,Employed,Bachelor,61431,4,4,2,0,618,18582,72,Car Loan,Yes,0
CUST018110,28,Employed,Bachelor,21190,5,2,7,0,660,20852,72,Home Loan,No,0
CUST018111,43,Retired,Master,73134,7,1,8,0,715,46519,48,Crypto-Backed,No,1
CUST018112,39,Self-Employed,Diploma,70856,6,2,6,1,676,43464,36,Education,Yes,0
CUST018113,46,Employed,High School,72216,3,8,12,0,690,31048,72,Education,Yes,0
CUST018114,58,Self-Employed,High School,35214,6,5,5,0,685,9554,36,Car Loan,Yes,0
CUST018115,51,Student,Master,85918,2,3,14,2,628,18684,36,Car Loan,Yes,0
CUST018116,47,Employed,Bachelor,32648,5,8,9,0,643,6114,24,Home Loan,No,0
CUST018117,18,Employed,Diploma,20000,3,1,6,1,569,60122,24,Education,No,1
